source_entity,recommended_entity,similarity
Philippines,Philippines,0.9914838183213885
Philippines,Philippines,0.9910454783434778
Philippines,Philippines,0.9836952379962735
Bangladesh,Bangladesh,0.9932766174811828
Bangladesh,Bangladesh,0.9769235614375054
Bangladesh,Bangladesh,0.9716673864409117
Bangladesh,Zambia,0.9649894993937342
Bangladesh,Bangladesh,0.9600712996763916
El Salvador,El Salvador,0.9676139842431603
El Salvador,Sierra Leone,0.96471114497113
El Salvador,Sierra Leone,0.9545955679651684
El Salvador,Sierra Leone,0.9494318494021007
El Salvador,Sierra Leone,0.9423576358696494
Qatar,Qatar,0.9985984468406333
Qatar,Qatar,0.9971659595938154
Qatar,Qatar,0.9968642796250757
Qatar,Qatar,0.9931178386345001
Qatar,Qatar,0.9930593209089716
Ukraine,Ukraine,0.9532075145933935
Ukraine,Mauritania,0.9296519683086311
Ukraine,Kyrgyzstan,0.901623943603737
Ukraine,Kyrgyzstan,0.8987853341795312
Ukraine,Algeria,0.8965358210140755
Saudi Arabia,Saudi Arabia,0.9987144858139729
Saudi Arabia,Saudi Arabia,0.9967045571901542
Saudi Arabia,Saudi Arabia,0.9963282454732063
Saudi Arabia,Saudi Arabia,0.9948130184320739
Saudi Arabia,Saudi Arabia,0.992065143178985
Guinea,Guinea,0.9755478931616475
Guinea,Guinea,0.9708926478991521
Guinea,Guinea,0.9673619311043138
Guinea,Kenya,0.963573669818754
Guinea,Kenya,0.9567742821488701
India,India,0.9984009659426585
India,India,0.9969803601016154
India,India,0.9951899265234873
India,India,0.9920640161247406
India,India,0.9911070856904738
Lebanon,Lebanon,0.9853036867198447
Lebanon,Lebanon,0.963952154515945
Lebanon,Spain,0.9613819199849701
Lebanon,Lebanon,0.9547686664726185
Lebanon,Lebanon,0.9424700928791057
Chad,Chad,0.9327295723798936
Chad,Chad,0.9069089760606819
Chad,Jordan,0.8853802903074234
Chad,Jordan,0.8768272257475557
Chad,Jordan,0.8723390714382838
Libya,Libya,0.9992703497740736
Libya,Libya,0.9987970911116723
Libya,Libya,0.99672524558417
Libya,Libya,0.99543742179943
Libya,Libya,0.9918772923052469
Ireland,Ireland,0.9888875862035715
Ireland,Ireland,0.9888111657802133
Ireland,Ireland,0.9733635908710112
Ireland,Ireland,0.9635465036975165
Ireland,Haiti,0.945988061647934
Burkina Faso,Burkina Faso,0.9472644729911965
Burkina Faso,Burkina Faso,0.9410562182782439
Burkina Faso,Kyrgyzstan,0.9046337911007793
Burkina Faso,Haiti,0.9020224427873258
Burkina Faso,Kyrgyzstan,0.8984232015594716
Somalia,Somalia,0.9703776150994305
Somalia,Somalia,0.9535693484049226
Somalia,Finland,0.9330795647815625
Somalia,Finland,0.9326922749904047
Somalia,Somalia,0.929831649175007
Uzbekistan,Uzbekistan,0.983096596211356
Uzbekistan,Uzbekistan,0.9794606254845858
Uzbekistan,Uzbekistan,0.9718571559557689
Uzbekistan,Uzbekistan,0.9430589248898792
Uzbekistan,Uzbekistan,0.9271330270075172
Bulgaria,Bulgaria,0.9732094207816389
Bulgaria,Finland,0.9471119216840489
Bulgaria,Bulgaria,0.9462171881892575
Bulgaria,Finland,0.9239391506578776
Bulgaria,Bulgaria,0.9185368148316241
Spain,Spain,0.9885131867767913
Spain,Niger,0.9764398920902377
Spain,Spain,0.9640492978569374
Spain,Thailand,0.9549571481519181
Spain,Denmark,0.9540659307532342
Cambodia,Cambodia,0.9863163844145202
Cambodia,Cambodia,0.9821868692056273
Cambodia,Cambodia,0.9608595821032789
Cambodia,Cambodia,0.9345773046064725
Cambodia,Cambodia,0.9105151610919839
Namibia,Namibia,0.998440709618646
Namibia,Namibia,0.997761043423119
Namibia,Namibia,0.9949650300534282
Namibia,Namibia,0.9937783516718905
Namibia,Namibia,0.9912748556382487
Lithuania,Lithuania,0.9957651232937901
Lithuania,Botswana,0.9896276921817933
Lithuania,Norway,0.9822539128323308
Lithuania,Lithuania,0.9818325989267317
Lithuania,Mexico,0.9814487274202183
Togo,Togo,0.9813962136139571
Togo,Uruguay,0.9662785011042228
Togo,Uruguay,0.9653161935473225
Togo,Uruguay,0.9638813512221821
Togo,Cuba,0.961245766515372
Mozambique,Mozambique,0.9963671122201617
Mozambique,Mozambique,0.9956939138348179
Mozambique,Mozambique,0.9912610362287665
Mozambique,Mozambique,0.9878799667436027
Mozambique,Mozambique,0.9753048319168662
France,France,0.989305959811253
France,France,0.9738388971437759
France,France,0.9385379168798745
France,Madagascar,0.9356980862897023
France,France,0.9335017088396138
Ethiopia,Ethiopia,0.9881262651650179
Ethiopia,Ethiopia,0.9859612011186686
Ethiopia,Kazakhstan,0.9773542645988925
Ethiopia,Kazakhstan,0.9769323428724852
Ethiopia,Ethiopia,0.9744027673597806
Paraguay,Paraguay,0.9880255857933941
Paraguay,Czech Republic,0.9814727312786636
Paraguay,Botswana,0.9797662407401228
Paraguay,Lithuania,0.9790266844341821
Paraguay,Lithuania,0.9771293041021949
Zimbabwe,Zimbabwe,0.9917581493949094
Zimbabwe,Lesotho,0.9216471698237847
Zimbabwe,Zimbabwe,0.9133646527405059
Zimbabwe,Lesotho,0.8953118885244874
Zimbabwe,Kuwait,0.8917755748705544
Nigeria,Nigeria,0.9950370053202356
Nigeria,Nigeria,0.9935024819934577
Nigeria,Nigeria,0.9601294818026148
Nigeria,Nigeria,0.9581091042773945
Nigeria,Nigeria,0.9492314651383379
Japan,Japan,0.9996306061117737
Japan,Japan,0.9982776889274716
Japan,Japan,0.9959359431659812
Japan,Japan,0.9952942415696003
Japan,Japan,0.9944337504481805
Albania,Albania,0.978627797850372
Albania,Singapore,0.9458485373727173
Albania,Singapore,0.9330606733108574
Albania,Ghana,0.9301716558158412
Albania,Lebanon,0.9275163226364106
Laos,Laos,0.9902237188307844
Laos,Laos,0.9812150892184475
Laos,Laos,0.9700419421167289
Laos,Laos,0.9571094974374121
Laos,Laos,0.9389588565360696
Italy,Italy,0.9840938418045171
Italy,Myanmar,0.9646187776143064
Italy,Tajikistan,0.9628665820734585
Italy,Serbia,0.9461791992607907
Italy,Serbia,0.9421988263629019
Ghana,Ghana,0.9759832721168427
Ghana,Ghana,0.9671282503373381
Ghana,Albania,0.956331677665587
Ghana,Lebanon,0.9357819435054492
Ghana,Albania,0.9317420708497584
Liberia,Liberia,0.9895309956105025
Liberia,Liberia,0.9856933874753676
Liberia,Liberia,0.9790147086720068
Liberia,Rwanda,0.9547310716392119
Liberia,Liberia,0.9399294920484553
Yemen,Yemen,0.9633113389871416
Yemen,Bosnia and Herzegovina,0.9066795454458217
Yemen,Portugal,0.8980818743666376
Yemen,Côte d'Ivoire,0.8960965082244738
Yemen,Côte d'Ivoire,0.8897542594057036
Jamaica,Senegal,0.9707679944397594
Jamaica,Senegal,0.9702243266748272
Jamaica,Jamaica,0.9651953690346161
Jamaica,Jamaica,0.962786193388504
Jamaica,Senegal,0.9605908104252323
Burundi,Burundi,0.984308410027412
Burundi,Burundi,0.9691119641878092
Burundi,Burundi,0.9666412013648946
Burundi,Bolivia,0.9644647490979037
Burundi,Bolivia,0.9516189600171397
Madagascar,Madagascar,0.9718736034148205
Madagascar,Madagascar,0.9709789469710326
Madagascar,France,0.9592541061194216
Madagascar,France,0.9452935447468503
Madagascar,France,0.9439121909931933
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9710005462572693
Bosnia and Herzegovina,Bosnia and Herzegovina,0.916343964326222
Bosnia and Herzegovina,Croatia,0.8938988154474149
Bosnia and Herzegovina,Hungary,0.8686438124590027
Bosnia and Herzegovina,Croatia,0.8654981870011006
Tajikistan,Tajikistan,0.9811848436230072
Tajikistan,Tajikistan,0.9769908919398791
Tajikistan,Tajikistan,0.9752276524749274
Tajikistan,Tajikistan,0.9726239110224414
Tajikistan,Tajikistan,0.9686411183821129
Indonesia,Indonesia,0.9873983848195944
Indonesia,Indonesia,0.9852492427499138
Indonesia,Indonesia,0.979588460048679
Indonesia,Indonesia,0.9782308024374403
Indonesia,Indonesia,0.9720028499747184
Dominican Republic,Dominican Republic,0.9889933137381016
Dominican Republic,Dominican Republic,0.9652267277697623
Dominican Republic,Netherlands,0.9615811585078531
Dominican Republic,Dominican Republic,0.9565444081551508
Dominican Republic,Spain,0.9458050985811896
Croatia,Croatia,0.9913708089828859
Croatia,Croatia,0.9200215125185192
Croatia,Zambia,0.909401878979225
Croatia,Finland,0.8969675354785621
Croatia,Finland,0.8958118859426809
Hungary,Hungary,0.9354043897620502
Hungary,Bosnia and Herzegovina,0.8960622283553002
Hungary,Gambia,0.8823926758266581
Hungary,Gambia,0.8574790964761609
Hungary,United Kingdom,0.8555859038298858
Czech Republic,Sierra Leone,0.9910348894736277
Czech Republic,Paraguay,0.9854451705846863
Czech Republic,Botswana,0.9780843099458499
Czech Republic,Sierra Leone,0.9708976308061122
Czech Republic,Mexico,0.9693640391776053
DR Congo,DR Congo,0.9766967432796276
DR Congo,DR Congo,0.9674920367500073
DR Congo,DR Congo,0.9611299058142854
DR Congo,DR Congo,0.9511723783583294
DR Congo,DR Congo,0.9479247708320095
Pakistan,Pakistan,0.989658383506496
Pakistan,Namibia,0.9795800747969685
Pakistan,Namibia,0.9791329013092738
Pakistan,Pakistan,0.9781718215363009
Pakistan,Namibia,0.9769682225557029
Uruguay,Uruguay,0.9944205123392292
Uruguay,Uruguay,0.9922416134615897
Uruguay,Uruguay,0.9910026621547201
Uruguay,Togo,0.9850377037723183
Uruguay,Togo,0.9717022435381608
Poland,Poland,0.9901167596170404
Poland,Poland,0.9873091823767076
Poland,Poland,0.9684577507763482
Poland,Georgia,0.9622310779019011
Poland,Poland,0.9579434769126727
Iran,Iran,0.9990660456094063
Iran,Iran,0.9985564443098989
Iran,Iran,0.9965034193766151
Iran,Iran,0.9958551103467144
Iran,Iran,0.9930668155356731
Canada,Canada,0.9977164118375975
Canada,Canada,0.9838063834300047
Canada,Canada,0.9804673449714069
Canada,Canada,0.9698645700462015
Canada,Gambia,0.9636936433891441
Greece,Syria,0.9758458904519827
Greece,Syria,0.9699538282621725
Greece,Burundi,0.9690844790119396
Greece,Syria,0.9659593886195629
Greece,Greece,0.9606748858241748
United Arab Emirates,United Arab Emirates,0.988320542679567
United Arab Emirates,United Arab Emirates,0.9711539317040515
United Arab Emirates,United Arab Emirates,0.9645826961837983
United Arab Emirates,United Kingdom,0.9274954042084073
United Arab Emirates,United Kingdom,0.9243677158832073
Cameroon,Cameroon,0.9587250614433637
Cameroon,Bolivia,0.9483612809117405
Cameroon,Cameroon,0.9457643178381886
Cameroon,Bolivia,0.9442534751811411
Cameroon,Haiti,0.9430927360729968
North Korea,North Korea,0.9665388967831018
North Korea,North Korea,0.9630722672392795
North Korea,North Korea,0.9413031132059955
North Korea,Gabon,0.9284357858701272
North Korea,Bangladesh,0.9215745135020059
South Korea,South Korea,0.9939153744483213
South Korea,South Korea,0.966253087946672
South Korea,South Korea,0.9571154482803
South Korea,Colombia,0.9527447458248949
South Korea,South Korea,0.9391549327851003
Slovenia,Slovenia,0.9935255472476041
Slovenia,Slovenia,0.9850971109997348
Slovenia,Slovenia,0.9813911835907041
Slovenia,Slovenia,0.9336055672088519
Slovenia,Ireland,0.9322960465088844
Moldova,Moldova,0.9934772472164465
Moldova,Benin,0.9593907794205869
Moldova,Moldova,0.9396403661694606
Moldova,DR Congo,0.9312539469338681
Moldova,Bahrain,0.9280765675051651
Jordan,Jordan,0.9958713677033725
Jordan,Jordan,0.9951206081613263
Jordan,Jordan,0.9949211942768977
Jordan,Jordan,0.9944306397032486
Jordan,Jordan,0.993919362090378
Honduras,Honduras,0.9932207728624483
Honduras,Honduras,0.9841300175652136
Honduras,Eritrea,0.9709062529693824
Honduras,Eritrea,0.9640389184570323
Honduras,Honduras,0.957513286181845
Eritrea,Eritrea,0.9817869261420594
Eritrea,Eritrea,0.9812063598692744
Eritrea,Eritrea,0.9749193256420694
Eritrea,Eritrea,0.9739010538541404
Eritrea,Eritrea,0.9673912283307432
Sweden,Sweden,0.9695155802712405
Sweden,Sweden,0.960036428890567
Sweden,Sweden,0.9486170765539522
Sweden,Paraguay,0.9451576337000303
Sweden,Paraguay,0.9363975131528665
Georgia,Georgia,0.977254845382379
Georgia,Georgia,0.9672319755927365
Georgia,Georgia,0.965519097187701
Georgia,Georgia,0.9599771407390785
Georgia,Azerbaijan,0.9502272757281257
Portugal,Sri Lanka,0.94357697651205
Portugal,Portugal,0.9383398382116483
Portugal,Chile,0.9245337029942058
Portugal,Portugal,0.908522770199473
Portugal,Chile,0.9072532246114616
Azerbaijan,Georgia,0.9630700140007136
Azerbaijan,Georgia,0.956943420068973
Azerbaijan,Poland,0.952327394821222
Azerbaijan,Georgia,0.9502272757281257
Azerbaijan,Georgia,0.9381307660337369
Turkey,Morocco,0.987733563174973
Turkey,Morocco,0.9831291526131204
Turkey,Morocco,0.9735386219178415
Turkey,Morocco,0.948404946138991
Turkey,Turkey,0.946107281439008
Belarus,Belarus,0.9937384240828885
Belarus,Belarus,0.9733283912233357
Belarus,Belarus,0.9426551844237587
Belarus,South Sudan,0.9271510433041175
Belarus,Portugal,0.9203070930332367
South Sudan,South Sudan,0.9358262573330249
South Sudan,South Sudan,0.9273968353166716
South Sudan,Belarus,0.9256362656361519
South Sudan,Chile,0.925556851648973
South Sudan,South Sudan,0.9025925522906563
Australia,Australia,0.9990941634856719
Australia,Australia,0.9990856653767977
Australia,Australia,0.9954745214507293
Australia,Australia,0.9952694907542813
Australia,Australia,0.9932770040347523
Kuwait,Kuwait,0.9984884457856017
Kuwait,Kuwait,0.9977874419778032
Kuwait,Kuwait,0.9947977134403743
Kuwait,Kuwait,0.9930270566268066
Kuwait,Kuwait,0.9882520077773067
Bahrain,Bahrain,0.9872371975009144
Bahrain,Bahrain,0.9537943122653664
Bahrain,Bahrain,0.9536239648009895
Bahrain,Bahrain,0.9489503620076815
Bahrain,Greece,0.9458920596741692
Mauritania,Mauritania,0.9755882500165198
Mauritania,Mauritania,0.9569512534201072
Mauritania,Ukraine,0.9296519683086311
Mauritania,Mauritania,0.9286173399273971
Mauritania,Mauritania,0.9192057310619113
Switzerland,Switzerland,0.9700509028539075
Switzerland,Switzerland,0.9231456199372056
Switzerland,Sweden,0.912374434715706
Switzerland,Czech Republic,0.8939045614753135
Switzerland,Afghanistan,0.891294320429822
Kenya,Guinea,0.9683286158145219
Kenya,Kenya,0.9552824535053661
Kenya,Georgia,0.9434372436542716
Kenya,Georgia,0.93937709707242
Kenya,Georgia,0.936435943039052
Tunisia,Tunisia,0.9801229741059297
Tunisia,Tunisia,0.9749747902134641
Tunisia,Tunisia,0.93812746455398
Tunisia,Tunisia,0.923582476419048
Tunisia,Tunisia,0.9107115995260606
Nepal,Nepal,0.9774342066157629
Nepal,Nepal,0.9740227032512976
Nepal,Guatemala,0.9463909161052437
Nepal,Guatemala,0.9074302972207866
Nepal,Guatemala,0.8909605001517921
USA,USA,0.9974771103004972
USA,USA,0.994163547534321
USA,USA,0.9941198914169531
USA,USA,0.9926464760093922
USA,USA,0.9920714467944753
Thailand,Thailand,0.9926754842873664
Thailand,Thailand,0.9913901698800663
Thailand,Thailand,0.9853090000460593
Thailand,Thailand,0.9760446740454862
Thailand,Thailand,0.9671605155973816
Egypt,Egypt,0.997794334279709
Egypt,Egypt,0.9960469960960149
Egypt,Egypt,0.9946260469815993
Egypt,Egypt,0.9930802220439882
Egypt,Egypt,0.99106150870574
Bolivia,Bolivia,0.9813826028128942
Bolivia,Bolivia,0.9783117622263072
Bolivia,Papua New Guinea,0.9771858501996766
Bolivia,Papua New Guinea,0.9743103095912233
Bolivia,Burundi,0.9644647490979037
Israel,Israel,0.9991234247783721
Israel,Israel,0.9958526073454159
Israel,Israel,0.99536766562556
Israel,Israel,0.9951309037451508
Israel,Israel,0.9901030679068569
Brazil,Brazil,0.9890808901723588
Brazil,Brazil,0.9821705535124232
Brazil,Brazil,0.9787775407386408
Brazil,Brazil,0.9776110341250327
Brazil,Brazil,0.973491729826821
Niger,Niger,0.9881420408051386
Niger,Niger,0.9818040720311333
Niger,Niger,0.9655457931584248
Niger,Niger,0.9555577011755179
Niger,Niger,0.9543919760906732
Belgium,Belgium,0.9750031810556373
Belgium,Dominican Republic,0.9698383072703828
Belgium,Netherlands,0.9668063494851007
Belgium,Niger,0.95672367217072
Belgium,Niger,0.9537667706627362
Taiwan,Taiwan,0.981232520317615
Taiwan,Sweden,0.9396211201553463
Taiwan,Taiwan,0.9386589738980409
Taiwan,Taiwan,0.9374445431770957
Taiwan,Sweden,0.9040791702110382
Serbia,Serbia,0.9832787721663286
Serbia,Italy,0.9734898496839907
Serbia,Serbia,0.9583608727120199
Serbia,Serbia,0.9529020589730189
Serbia,Italy,0.9384414639039717
Armenia,Armenia,0.9896309775816771
Armenia,Armenia,0.9763463999554244
Armenia,Armenia,0.9570383969116932
Armenia,Ethiopia,0.9551082498737896
Armenia,Armenia,0.9395473110844482
Algeria,Algeria,0.9895285305144135
Algeria,Algeria,0.9660771140357616
Algeria,Algeria,0.9614365797482595
Algeria,South Africa,0.9438517075225797
Algeria,Algeria,0.9411759075501414
Afghanistan,Lithuania,0.980597420228251
Afghanistan,Lithuania,0.9779132366317933
Afghanistan,Lithuania,0.9753503675584211
Afghanistan,Afghanistan,0.974677481185323
Afghanistan,Mexico,0.9706509198954069
Panama,Panama,0.9789849574730156
Panama,Panama,0.9436107430034163
Panama,Panama,0.9117463839881924
Panama,Uzbekistan,0.8869742175620393
Panama,Syria,0.8810742945774429
Haiti,Haiti,0.9906793935850006
Haiti,Haiti,0.9697214299649219
Haiti,Haiti,0.9644038411241628
Haiti,Cameroon,0.946827735942616
Haiti,Burkina Faso,0.9419370119023349
Papua New Guinea,Papua New Guinea,0.9840136969941361
Papua New Guinea,Bolivia,0.9701019094061728
Papua New Guinea,Papua New Guinea,0.9671411841120388
Papua New Guinea,Bolivia,0.9615296752874231
Papua New Guinea,Burundi,0.9508975385148676
Colombia,Colombia,0.9958484768916979
Colombia,Nicaragua,0.9736473023417279
Colombia,Colombia,0.9702073252673384
Colombia,Nicaragua,0.9695173404994698
Colombia,Colombia,0.9609331399100132
Venezuela,Venezuela,0.9684377888457164
Venezuela,Lithuania,0.9672672778795803
Venezuela,Paraguay,0.9536916294731353
Venezuela,Venezuela,0.9498062393459906
Venezuela,Botswana,0.9494900205254794
Germany,Germany,0.9959782324440958
Germany,Germany,0.9934996002359362
Germany,Germany,0.9886368588879092
Germany,Germany,0.9867502069911108
Germany,Germany,0.9831017567468745
Cuba,Cuba,0.9665915842538821
Cuba,Togo,0.961245766515372
Cuba,Italy,0.9509521502910097
Cuba,Cuba,0.9447646269445972
Cuba,Italy,0.9323241057353516
Austria,Austria,0.9960584759301766
Austria,Austria,0.9905788320979968
Austria,Austria,0.9870560749217524
Austria,Austria,0.9702457269283001
Austria,Austria,0.9553107147578475
Latvia,Latvia,0.9825471578269557
Latvia,Latvia,0.9813843393604621
Latvia,Latvia,0.9648076764883491
Latvia,Latvia,0.950412741834361
Latvia,Armenia,0.9466203038610275
Mongolia,Mongolia,0.993664294321992
Mongolia,Mongolia,0.9868222525662232
Mongolia,Mongolia,0.9602625436533171
Mongolia,Mongolia,0.9371145956271552
Mongolia,Mongolia,0.8908122430863378
Vietnam,Vietnam,0.9970506989268882
Vietnam,Vietnam,0.9966202025021377
Vietnam,Vietnam,0.9923272373907457
Vietnam,Vietnam,0.9909490297189292
Vietnam,Vietnam,0.9822265526480264
Morocco,Morocco,0.9936732884307828
Morocco,Turkey,0.9831291526131204
Morocco,Morocco,0.9632750406633809
Morocco,Morocco,0.9509814309686878
Morocco,Sudan,0.9224234796260614
Gambia,Gambia,0.9751044426561571
Gambia,Gambia,0.9737488593556802
Gambia,Canada,0.9656260605374484
Gambia,Canada,0.9636936433891441
Gambia,Canada,0.9590686311928318
Côte d'Ivoire,Côte d'Ivoire,0.9622454519403798
Côte d'Ivoire,Yemen,0.8998898926568213
Côte d'Ivoire,Portugal,0.8845610224929504
Côte d'Ivoire,Belarus,0.8770529180967657
Côte d'Ivoire,Côte d'Ivoire,0.8719210157098052
Myanmar,Myanmar,0.9748013439612042
Myanmar,Myanmar,0.9658639354326708
Myanmar,Italy,0.9646187776143064
Myanmar,Tajikistan,0.9572557035209188
Myanmar,Italy,0.9531652239879257
Norway,Norway,0.9964316641852522
Norway,Norway,0.9927413518948887
Norway,Lithuania,0.9833321427516017
Norway,Botswana,0.9821504208697548
Norway,Czech Republic,0.9819254160560439
Syria,Syria,0.9813463378408676
Syria,Syria,0.9701019883480019
Syria,Greece,0.9636509651051548
Syria,Greece,0.951687048447627
Syria,Syria,0.9285076532602654
China,China,0.9996973482760025
China,China,0.9988310262913311
China,China,0.9987413032336447
China,China,0.9973721408577569
China,China,0.9958768545930932
Finland,Finland,0.9632164846211324
Finland,Finland,0.9621993465444602
Finland,Finland,0.9486499963660151
Finland,Japan,0.9388432191886404
Finland,Japan,0.934781743210749
Slovakia,Slovakia,0.9719519399433686
Slovakia,Slovakia,0.9653946961425829
Slovakia,Slovakia,0.9631471660776626
Slovakia,Slovakia,0.9038128930595851
Slovakia,Slovakia,0.9010284765938673
Lesotho,Lesotho,0.9961198536321311
Lesotho,Lesotho,0.9814120208490763
Lesotho,Lesotho,0.9598099874356276
Lesotho,Denmark,0.9289893392979298
Lesotho,Denmark,0.9242254678244242
Angola,Angola,0.9906213508885663
Angola,Angola,0.9793268690262869
Angola,Angola,0.9788642663594035
Angola,Angola,0.9656116735695183
Angola,Angola,0.9642985101298116
North Macedonia,North Macedonia,0.9626105325915824
North Macedonia,North Macedonia,0.9568175360373063
North Macedonia,North Macedonia,0.9274331838445992
North Macedonia,North Macedonia,0.9246033390308498
North Macedonia,Canada,0.91815819649496
Guatemala,Nepal,0.970807882623709
Guatemala,Guatemala,0.9604768091683169
Guatemala,Guatemala,0.9575848889170337
Guatemala,Nepal,0.9509770373017654
Guatemala,Nepal,0.9463909161052437
Guinea-Bissau,Guinea-Bissau,0.9875036891835927
Guinea-Bissau,Guinea-Bissau,0.9584920969567764
Guinea-Bissau,Guinea-Bissau,0.9552541641878329
Guinea-Bissau,Guinea-Bissau,0.927780127324675
Guinea-Bissau,Georgia,0.9220953601454189
South Africa,South Africa,0.9623551563317576
South Africa,South Africa,0.9563945611508607
South Africa,South Africa,0.9528216289929738
South Africa,Algeria,0.9258891232611893
South Africa,North Korea,0.9237803148733552
Zambia,Bangladesh,0.9716874053986589
Zambia,Zambia,0.9581654575091352
Zambia,Bangladesh,0.9393807437594698
Zambia,Bangladesh,0.9366410118727959
Zambia,Croatia,0.9214693999042044
Turkmenistan,Turkmenistan,0.9898243688317582
Turkmenistan,Turkmenistan,0.9780202427272421
Turkmenistan,Lebanon,0.9591730915944826
Turkmenistan,Lebanon,0.9523000781026244
Turkmenistan,Mali,0.9484157464415637
Russia,Russia,0.9915202492863311
Russia,Russia,0.9895263675982927
Russia,Russia,0.9891899365046392
Russia,Russia,0.9814571583425442
Russia,Russia,0.974649176830591
Denmark,Denmark,0.9827793751057153
Denmark,Uganda,0.9630310582474407
Denmark,Denmark,0.9625779970750137
Denmark,Singapore,0.958972304414671
Denmark,Spain,0.954089503326058
Malawi,Malawi,0.9580980175599914
Malawi,Malawi,0.9573263394011156
Malawi,Malawi,0.9494133898655949
Malawi,Central African Republic,0.9443102022951684
Malawi,Malawi,0.9377434103119542
Chile,Chile,0.9871409100384533
Chile,Chile,0.9704094371244556
Chile,South Sudan,0.9379081011457057
Chile,Burundi,0.9104098694290412
Chile,Portugal,0.9072532246114616
State of Palestine,State of Palestine,0.9508087514103089
State of Palestine,State of Palestine,0.9431449233400973
State of Palestine,Oman,0.9354201363670139
State of Palestine,Oman,0.9276434459749865
State of Palestine,Pakistan,0.8920125253445582
Oman,Oman,0.9820817900211228
Oman,Oman,0.9650856552863397
Oman,Oman,0.9510715726389982
Oman,Oman,0.9494809069859391
Oman,State of Palestine,0.9204216473297689
Ecuador,Ecuador,0.9774297464388667
Ecuador,Ecuador,0.9420358960594374
Ecuador,Jamaica,0.9118050581162417
Ecuador,Jamaica,0.9106021780906756
Ecuador,Turkey,0.8879739479433982
Uganda,Uganda,0.9655324650105169
Uganda,Uganda,0.9503744814095128
Uganda,Uganda,0.9473548987825073
Uganda,Uganda,0.9369872662674852
Uganda,Spain,0.9317543393799709
Mexico,Norway,0.9846356674369414
Mexico,Norway,0.9825748827347208
Mexico,Czech Republic,0.9823260042410445
Mexico,Lithuania,0.9814487274202183
Mexico,Czech Republic,0.9800169467070047
Tanzania,Tanzania,0.9837644154569831
Tanzania,Tanzania,0.9671163543408404
Tanzania,Tanzania,0.9565409440368958
Tanzania,Honduras,0.9143356799610939
Tanzania,Eritrea,0.914137783735082
Romania,Romania,0.9540624472875455
Romania,Cameroon,0.9478088235396163
Romania,Romania,0.938828871463736
Romania,Syria,0.9043848541319934
Romania,Cameroon,0.9027052019763814
Gabon,Gabon,0.9729788794887201
Gabon,North Korea,0.9284357858701272
Gabon,North Korea,0.9282605509746413
Gabon,Gabon,0.9112685305597428
Gabon,Zambia,0.9027570433962808
Malaysia,Malaysia,0.9959105114668942
Malaysia,Malaysia,0.9943103355030125
Malaysia,Malaysia,0.9923196165330999
Malaysia,Malaysia,0.9865656947739269
Malaysia,Malaysia,0.9858321525619792
Botswana,Lithuania,0.9896276921817933
Botswana,Botswana,0.9864831973183812
Botswana,Lithuania,0.9847915994165023
Botswana,Lithuania,0.9836336889686126
Botswana,Norway,0.9822366818799455
Sudan,Central African Republic,0.9569739967908008
Sudan,Sudan,0.9215484350757102
Sudan,Central African Republic,0.9137301873542377
Sudan,Sudan,0.9017803115049746
Sudan,Gambia,0.9003646347741103
Kazakhstan,Kazakhstan,0.9841313558558892
Kazakhstan,Kazakhstan,0.9770445080175668
Kazakhstan,Ethiopia,0.9739580647070952
Kazakhstan,Kazakhstan,0.9685070451163302
Kazakhstan,Ethiopia,0.965752813849105
Peru,Peru,0.9217409865176242
Peru,United Kingdom,0.8694088636890591
Peru,Peru,0.8643038550592117
Peru,Peru,0.8575640210909178
Peru,Bosnia and Herzegovina,0.8498410425518403
Singapore,Singapore,0.9815982487569264
Singapore,Singapore,0.9578150688193167
Singapore,Spain,0.9485379217057202
Singapore,Albania,0.9458485373727173
Singapore,Singapore,0.9419320635919667
USA,USA,0.9991219645889099
USA,USA,0.9989179311920593
USA,USA,0.9975666551283074
USA,USA,0.9956259876472963
USA,USA,0.9948898966255397
Tunisia,Tunisia,0.9801229741059297
Tunisia,Tunisia,0.9672751347636289
Tunisia,Tunisia,0.9594630683301965
Tunisia,Tunisia,0.919705302269411
Tunisia,Tunisia,0.8613378720854026
Zambia,Bangladesh,0.9678681740077311
Zambia,Bangladesh,0.9649894993937342
Zambia,Zambia,0.944229065105587
Zambia,Bangladesh,0.9418625906388794
Zambia,Bangladesh,0.9410641726060164
Nepal,Nepal,0.9774342066157629
Nepal,Guatemala,0.9509770373017654
Nepal,Nepal,0.950809605093116
Nepal,Guatemala,0.9380068230072218
Nepal,Nepal,0.9021662676075013
Morocco,Morocco,0.988910668188392
Morocco,Turkey,0.9735386219178415
Morocco,Morocco,0.9632750406633809
Morocco,Morocco,0.9629011884702117
Morocco,Turkey,0.9464963827092991
El Salvador,El Salvador,0.981610323737125
El Salvador,Sierra Leone,0.9489311638061677
El Salvador,Czech Republic,0.9412953783874239
El Salvador,El Salvador,0.937250442284971
El Salvador,Czech Republic,0.9348564714461728
Brazil,Brazil,0.9862932528023318
Brazil,Brazil,0.9735877911137504
Brazil,Brazil,0.9656545089962737
Brazil,Brazil,0.9629357615168839
Brazil,Brazil,0.9556305710466229
Jamaica,Jamaica,0.9940040285744224
Jamaica,Jamaica,0.9781299543459704
